#src dst src_tor dst_tor start_time flow_size compute_time stage_index
512 1056 13 30 3995482295 1093750000 2692307693 0
1056 512 30 13 3995482295 1093750000 2692307693 0
513 1057 13 30 3995482295 1093750000 2692307693 1
1057 513 30 13 3995482295 1093750000 2692307693 1
514 1058 13 30 3995482295 1093750000 2692307693 2
1058 514 30 13 3995482295 1093750000 2692307693 2
515 1059 13 30 3995482295 1093750000 2692307693 3
1059 515 30 13 3995482295 1093750000 2692307693 3
516 1060 13 30 3995482295 1093750000 2692307693 4
1060 516 30 13 3995482295 1093750000 2692307693 4
517 1061 13 30 3995482295 1093750000 2692307693 5
1061 517 30 13 3995482295 1093750000 2692307693 5
518 1062 13 30 3995482295 1093750000 2692307693 6
1062 518 30 13 3995482295 1093750000 2692307693 6
519 1063 13 30 3995482295 1093750000 2692307693 7
1063 519 30 13 3995482295 1093750000 2692307693 7
520 1064 13 30 3995482295 1093750000 2692307693 8
1064 520 30 13 3995482295 1093750000 2692307693 8
521 1065 13 30 3995482295 1093750000 2692307693 9
1065 521 30 13 3995482295 1093750000 2692307693 9
522 1066 13 30 3995482295 1093750000 2692307693 10
1066 522 30 13 3995482295 1093750000 2692307693 10
523 1067 13 30 3995482295 1093750000 2692307693 11
1067 523 30 13 3995482295 1093750000 2692307693 11
524 1068 13 30 3995482295 1093750000 2692307693 12
1068 524 30 13 3995482295 1093750000 2692307693 12
525 1069 13 30 3995482295 1093750000 2692307693 13
1069 525 30 13 3995482295 1093750000 2692307693 13
526 1070 13 30 3995482295 1093750000 2692307693 14
1070 526 30 13 3995482295 1093750000 2692307693 14
527 1071 13 30 3995482295 1093750000 2692307693 15
1071 527 30 13 3995482295 1093750000 2692307693 15
528 1072 13 30 3995482295 1093750000 2692307693 16
1072 528 30 13 3995482295 1093750000 2692307693 16
529 1073 13 30 3995482295 1093750000 2692307693 17
1073 529 30 13 3995482295 1093750000 2692307693 17
530 1074 13 30 3995482295 1093750000 2692307693 18
1074 530 30 13 3995482295 1093750000 2692307693 18
531 1075 13 30 3995482295 1093750000 2692307693 19
1075 531 30 13 3995482295 1093750000 2692307693 19
532 1076 13 30 3995482295 1093750000 2692307693 20
1076 532 30 13 3995482295 1093750000 2692307693 20
533 1077 13 30 3995482295 1093750000 2692307693 21
1077 533 30 13 3995482295 1093750000 2692307693 21
534 1078 13 30 3995482295 1093750000 2692307693 22
1078 534 30 13 3995482295 1093750000 2692307693 22
535 1079 13 30 3995482295 1093750000 2692307693 23
1079 535 30 13 3995482295 1093750000 2692307693 23
536 1080 13 30 3995482295 1093750000 2692307693 24
1080 536 30 13 3995482295 1093750000 2692307693 24
537 1081 13 30 3995482295 1093750000 2692307693 25
1081 537 30 13 3995482295 1093750000 2692307693 25
538 1082 13 30 3995482295 1093750000 2692307693 26
1082 538 30 13 3995482295 1093750000 2692307693 26
539 1083 13 30 3995482295 1093750000 2692307693 27
1083 539 30 13 3995482295 1093750000 2692307693 27
540 1084 13 30 3995482295 1093750000 2692307693 28
1084 540 30 13 3995482295 1093750000 2692307693 28
541 1085 13 30 3995482295 1093750000 2692307693 29
1085 541 30 13 3995482295 1093750000 2692307693 29
542 1086 13 30 3995482295 1093750000 2692307693 30
1086 542 30 13 3995482295 1093750000 2692307693 30
543 1087 13 30 3995482295 1093750000 2692307693 31
1087 543 30 13 3995482295 1093750000 2692307693 31
1184 896 34 25 3995482295 1093750000 2692307693 32
896 1184 25 34 3995482295 1093750000 2692307693 32
1185 897 34 25 3995482295 1093750000 2692307693 33
897 1185 25 34 3995482295 1093750000 2692307693 33
1186 898 34 25 3995482295 1093750000 2692307693 34
898 1186 25 34 3995482295 1093750000 2692307693 34
1187 899 34 25 3995482295 1093750000 2692307693 35
899 1187 25 34 3995482295 1093750000 2692307693 35
1188 900 34 25 3995482295 1093750000 2692307693 36
900 1188 25 34 3995482295 1093750000 2692307693 36
1189 901 34 25 3995482295 1093750000 2692307693 37
901 1189 25 34 3995482295 1093750000 2692307693 37
1190 902 34 25 3995482295 1093750000 2692307693 38
902 1190 25 34 3995482295 1093750000 2692307693 38
1191 903 34 25 3995482295 1093750000 2692307693 39
903 1191 25 34 3995482295 1093750000 2692307693 39
1192 904 34 25 3995482295 1093750000 2692307693 40
904 1192 25 34 3995482295 1093750000 2692307693 40
1193 905 34 25 3995482295 1093750000 2692307693 41
905 1193 25 34 3995482295 1093750000 2692307693 41
1194 906 34 25 3995482295 1093750000 2692307693 42
906 1194 25 34 3995482295 1093750000 2692307693 42
1195 907 34 25 3995482295 1093750000 2692307693 43
907 1195 25 34 3995482295 1093750000 2692307693 43
1196 908 34 25 3995482295 1093750000 2692307693 44
908 1196 25 34 3995482295 1093750000 2692307693 44
1197 909 34 25 3995482295 1093750000 2692307693 45
909 1197 25 34 3995482295 1093750000 2692307693 45
1198 910 34 25 3995482295 1093750000 2692307693 46
910 1198 25 34 3995482295 1093750000 2692307693 46
1199 911 34 25 3995482295 1093750000 2692307693 47
911 1199 25 34 3995482295 1093750000 2692307693 47
1200 912 34 25 3995482295 1093750000 2692307693 48
912 1200 25 34 3995482295 1093750000 2692307693 48
1201 913 34 25 3995482295 1093750000 2692307693 49
913 1201 25 34 3995482295 1093750000 2692307693 49
1202 914 34 25 3995482295 1093750000 2692307693 50
914 1202 25 34 3995482295 1093750000 2692307693 50
1203 915 34 25 3995482295 1093750000 2692307693 51
915 1203 25 34 3995482295 1093750000 2692307693 51
1204 916 34 25 3995482295 1093750000 2692307693 52
916 1204 25 34 3995482295 1093750000 2692307693 52
1205 917 34 25 3995482295 1093750000 2692307693 53
917 1205 25 34 3995482295 1093750000 2692307693 53
1206 918 34 25 3995482295 1093750000 2692307693 54
918 1206 25 34 3995482295 1093750000 2692307693 54
1207 919 34 25 3995482295 1093750000 2692307693 55
919 1207 25 34 3995482295 1093750000 2692307693 55
1208 920 34 25 3995482295 1093750000 2692307693 56
920 1208 25 34 3995482295 1093750000 2692307693 56
1209 921 34 25 3995482295 1093750000 2692307693 57
921 1209 25 34 3995482295 1093750000 2692307693 57
1210 922 34 25 3995482295 1093750000 2692307693 58
922 1210 25 34 3995482295 1093750000 2692307693 58
1211 923 34 25 3995482295 1093750000 2692307693 59
923 1211 25 34 3995482295 1093750000 2692307693 59
1212 924 34 25 3995482295 1093750000 2692307693 60
924 1212 25 34 3995482295 1093750000 2692307693 60
1213 925 34 25 3995482295 1093750000 2692307693 61
925 1213 25 34 3995482295 1093750000 2692307693 61
1214 926 34 25 3995482295 1093750000 2692307693 62
926 1214 25 34 3995482295 1093750000 2692307693 62
1215 927 34 25 3995482295 1093750000 2692307693 63
927 1215 25 34 3995482295 1093750000 2692307693 63
1840 1920 54 57 3995482295 1093750000 2692307693 64
1920 1840 57 54 3995482295 1093750000 2692307693 64
1841 1921 54 57 3995482295 1093750000 2692307693 65
1921 1841 57 54 3995482295 1093750000 2692307693 65
1842 1922 54 57 3995482295 1093750000 2692307693 66
1922 1842 57 54 3995482295 1093750000 2692307693 66
1843 1923 54 57 3995482295 1093750000 2692307693 67
