#src dst src_tor dst_tor start_time flow_size compute_time stage_index
1606 358 47 8 2313622129 1833333334 1238769231 6
358 934 8 26 2313622129 1833333334 1238769231 6
934 550 26 14 2313622129 1833333334 1238769231 6
551 263 14 5 2313622129 1833333334 1238769231 7
263 2087 5 62 2313622129 1833333334 1238769231 7
2087 1799 62 53 2313622129 1833333334 1238769231 7
1799 167 53 2 2313622129 1833333334 1238769231 7
167 1607 2 47 2313622129 1833333334 1238769231 7
1607 359 47 8 2313622129 1833333334 1238769231 7
359 935 8 26 2313622129 1833333334 1238769231 7
935 551 26 14 2313622129 1833333334 1238769231 7
552 264 14 5 2313622129 1833333334 1238769231 8
264 2088 5 62 2313622129 1833333334 1238769231 8
2088 1800 62 53 2313622129 1833333334 1238769231 8
1800 168 53 2 2313622129 1833333334 1238769231 8
168 1608 2 47 2313622129 1833333334 1238769231 8
1608 360 47 8 2313622129 1833333334 1238769231 8
360 936 8 26 2313622129 1833333334 1238769231 8
936 552 26 14 2313622129 1833333334 1238769231 8
553 265 14 5 2313622129 1833333334 1238769231 9
265 2089 5 62 2313622129 1833333334 1238769231 9
2089 1801 62 53 2313622129 1833333334 1238769231 9
1801 169 53 2 2313622129 1833333334 1238769231 9
169 1609 2 47 2313622129 1833333334 1238769231 9
1609 361 47 8 2313622129 1833333334 1238769231 9
361 937 8 26 2313622129 1833333334 1238769231 9
937 553 26 14 2313622129 1833333334 1238769231 9
554 266 14 5 2313622129 1833333334 1238769231 10
266 2090 5 62 2313622129 1833333334 1238769231 10
2090 1802 62 53 2313622129 1833333334 1238769231 10
1802 170 53 2 2313622129 1833333334 1238769231 10
170 1610 2 47 2313622129 1833333334 1238769231 10
1610 362 47 8 2313622129 1833333334 1238769231 10
362 938 8 26 2313622129 1833333334 1238769231 10
938 554 26 14 2313622129 1833333334 1238769231 10
555 267 14 5 2313622129 1833333334 1238769231 11
267 2091 5 62 2313622129 1833333334 1238769231 11
2091 1803 62 53 2313622129 1833333334 1238769231 11
1803 171 53 2 2313622129 1833333334 1238769231 11
171 1611 2 47 2313622129 1833333334 1238769231 11
1611 363 47 8 2313622129 1833333334 1238769231 11
363 939 8 26 2313622129 1833333334 1238769231 11
939 555 26 14 2313622129 1833333334 1238769231 11
556 268 14 5 2313622129 1833333334 1238769231 12
268 2092 5 62 2313622129 1833333334 1238769231 12
2092 1804 62 53 2313622129 1833333334 1238769231 12
1804 172 53 2 2313622129 1833333334 1238769231 12
172 1612 2 47 2313622129 1833333334 1238769231 12
1612 364 47 8 2313622129 1833333334 1238769231 12
364 940 8 26 2313622129 1833333334 1238769231 12
940 556 26 14 2313622129 1833333334 1238769231 12
557 269 14 5 2313622129 1833333334 1238769231 13
269 2093 5 62 2313622129 1833333334 1238769231 13
2093 1805 62 53 2313622129 1833333334 1238769231 13
1805 173 53 2 2313622129 1833333334 1238769231 13
173 1613 2 47 2313622129 1833333334 1238769231 13
1613 365 47 8 2313622129 1833333334 1238769231 13
365 941 8 26 2313622129 1833333334 1238769231 13
941 557 26 14 2313622129 1833333334 1238769231 13
558 270 14 5 2313622129 1833333334 1238769231 14
270 2094 5 62 2313622129 1833333334 1238769231 14
2094 1806 62 53 2313622129 1833333334 1238769231 14
1806 174 53 2 2313622129 1833333334 1238769231 14
174 1614 2 47 2313622129 1833333334 1238769231 14
1614 366 47 8 2313622129 1833333334 1238769231 14
366 942 8 26 2313622129 1833333334 1238769231 14
942 558 26 14 2313622129 1833333334 1238769231 14
559 271 14 5 2313622129 1833333334 1238769231 15
271 2095 5 62 2313622129 1833333334 1238769231 15
2095 1807 62 53 2313622129 1833333334 1238769231 15
1807 175 53 2 2313622129 1833333334 1238769231 15
175 1615 2 47 2313622129 1833333334 1238769231 15
1615 367 47 8 2313622129 1833333334 1238769231 15
367 943 8 26 2313622129 1833333334 1238769231 15
943 559 26 14 2313622129 1833333334 1238769231 15
560 272 14 5 2313622129 1833333334 1238769231 16
272 2096 5 62 2313622129 1833333334 1238769231 16
2096 1808 62 53 2313622129 1833333334 1238769231 16
1808 176 53 2 2313622129 1833333334 1238769231 16
176 1616 2 47 2313622129 1833333334 1238769231 16
1616 368 47 8 2313622129 1833333334 1238769231 16
368 944 8 26 2313622129 1833333334 1238769231 16
944 560 26 14 2313622129 1833333334 1238769231 16
561 273 14 5 2313622129 1833333334 1238769231 17
273 2097 5 62 2313622129 1833333334 1238769231 17
2097 1809 62 53 2313622129 1833333334 1238769231 17
1809 177 53 2 2313622129 1833333334 1238769231 17
177 1617 2 47 2313622129 1833333334 1238769231 17
1617 369 47 8 2313622129 1833333334 1238769231 17
369 945 8 26 2313622129 1833333334 1238769231 17
945 561 26 14 2313622129 1833333334 1238769231 17
562 274 14 5 2313622129 1833333334 1238769231 18
274 2098 5 62 2313622129 1833333334 1238769231 18
2098 1810 62 53 2313622129 1833333334 1238769231 18
1810 178 53 2 2313622129 1833333334 1238769231 18
178 1618 2 47 2313622129 1833333334 1238769231 18
1618 370 47 8 2313622129 1833333334 1238769231 18
370 946 8 26 2313622129 1833333334 1238769231 18
946 562 26 14 2313622129 1833333334 1238769231 18
563 275 14 5 2313622129 1833333334 1238769231 19
275 2099 5 62 2313622129 1833333334 1238769231 19
2099 1811 62 53 2313622129 1833333334 1238769231 19
1811 179 53 2 2313622129 1833333334 1238769231 19
179 1619 2 47 2313622129 1833333334 1238769231 19
1619 371 47 8 2313622129 1833333334 1238769231 19
371 947 8 26 2313622129 1833333334 1238769231 19
947 563 26 14 2313622129 1833333334 1238769231 19
564 276 14 5 2313622129 1833333334 1238769231 20
276 2100 5 62 2313622129 1833333334 1238769231 20
2100 1812 62 53 2313622129 1833333334 1238769231 20
1812 180 53 2 2313622129 1833333334 1238769231 20
180 1620 2 47 2313622129 1833333334 1238769231 20
1620 372 47 8 2313622129 1833333334 1238769231 20
372 948 8 26 2313622129 1833333334 1238769231 20
948 564 26 14 2313622129 1833333334 1238769231 20
565 277 14 5 2313622129 1833333334 1238769231 21
277 2101 5 62 2313622129 1833333334 1238769231 21
2101 1813 62 53 2313622129 1833333334 1238769231 21
1813 181 53 2 2313622129 1833333334 1238769231 21
181 1621 2 47 2313622129 1833333334 1238769231 21
1621 373 47 8 2313622129 1833333334 1238769231 21
373 949 8 26 2313622129 1833333334 1238769231 21
949 565 26 14 2313622129 1833333334 1238769231 21
566 278 14 5 2313622129 1833333334 1238769231 22
278 2102 5 62 2313622129 1833333334 1238769231 22
2102 1814 62 53 2313622129 1833333334 1238769231 22
1814 182 53 2 2313622129 1833333334 1238769231 22
182 1622 2 47 2313622129 1833333334 1238769231 22
1622 374 47 8 2313622129 1833333334 1238769231 22
374 950 8 26 2313622129 1833333334 1238769231 22
950 566 26 14 2313622129 1833333334 1238769231 22
567 279 14 5 2313622129 1833333334 1238769231 23
279 2103 5 62 2313622129 1833333334 1238769231 23
2103 1815 62 53 2313622129 1833333334 1238769231 23
1815 183 53 2 2313622129 1833333334 1238769231 23
183 1623 2 47 2313622129 1833333334 1238769231 23
1623 375 47 8 2313622129 1833333334 1238769231 23
375 951 8 26 2313622129 1833333334 1238769231 23
951 567 26 14 2313622129 1833333334 1238769231 23
568 280 14 5 2313622129 1833333334 1238769231 24
280 2104 5 62 2313622129 1833333334 1238769231 24
2104 1816 62 53 2313622129 1833333334 1238769231 24
1816 184 53 2 2313622129 1833333334 1238769231 24
184 1624 2 47 2313622129 1833333334 1238769231 24
1624 376 47 8 2313622129 1833333334 1238769231 24
376 952 8 26 2313622129 1833333334 1238769231 24
952 568 26 14 2313622129 1833333334 1238769231 24
569 281 14 5 2313622129 1833333334 1238769231 25
281 2105 5 62 2313622129 1833333334 1238769231 25
2105 1817 62 53 2313622129 1833333334 1238769231 25
1817 185 53 2 2313622129 1833333334 1238769231 25
185 1625 2 47 2313622129 1833333334 1238769231 25
1625 377 47 8 2313622129 1833333334 1238769231 25
377 953 8 26 2313622129 1833333334 1238769231 25
953 569 26 14 2313622129 1833333334 1238769231 25
570 282 14 5 2313622129 1833333334 1238769231 26
282 2106 5 62 2313622129 1833333334 1238769231 26
2106 1818 62 53 2313622129 1833333334 1238769231 26
1818 186 53 2 2313622129 1833333334 1238769231 26
186 1626 2 47 2313622129 1833333334 1238769231 26
1626 378 47 8 2313622129 1833333334 1238769231 26
378 954 8 26 2313622129 1833333334 1238769231 26
954 570 26 14 2313622129 1833333334 1238769231 26
571 283 14 5 2313622129 1833333334 1238769231 27
283 2107 5 62 2313622129 1833333334 1238769231 27
2107 1819 62 53 2313622129 1833333334 1238769231 27
1819 187 53 2 2313622129 1833333334 1238769231 27
187 1627 2 47 2313622129 1833333334 1238769231 27
1627 379 47 8 2313622129 1833333334 1238769231 27
379 955 8 26 2313622129 1833333334 1238769231 27
955 571 26 14 2313622129 1833333334 1238769231 27
572 284 14 5 2313622129 1833333334 1238769231 28
284 2108 5 62 2313622129 1833333334 1238769231 28
2108 1820 62 53 2313622129 1833333334 1238769231 28
1820 188 53 2 2313622129 1833333334 1238769231 28
188 1628 2 47 2313622129 1833333334 1238769231 28
1628 380 47 8 2313622129 1833333334 1238769231 28
380 956 8 26 2313622129 1833333334 1238769231 28
956 572 26 14 2313622129 1833333334 1238769231 28
573 285 14 5 2313622129 1833333334 1238769231 29
285 2109 5 62 2313622129 1833333334 1238769231 29
2109 1821 62 53 2313622129 1833333334 1238769231 29
1821 189 53 2 2313622129 1833333334 1238769231 29
189 1629 2 47 2313622129 1833333334 1238769231 29
1629 381 47 8 2313622129 1833333334 1238769231 29
381 957 8 26 2313622129 1833333334 1238769231 29
957 573 26 14 2313622129 1833333334 1238769231 29
574 286 14 5 2313622129 1833333334 1238769231 30
286 2110 5 62 2313622129 1833333334 1238769231 30
2110 1822 62 53 2313622129 1833333334 1238769231 30
1822 190 53 2 2313622129 1833333334 1238769231 30
190 1630 2 47 2313622129 1833333334 1238769231 30
1630 382 47 8 2313622129 1833333334 1238769231 30
382 958 8 26 2313622129 1833333334 1238769231 30
958 574 26 14 2313622129 1833333334 1238769231 30
575 287 14 5 2313622129 1833333334 1238769231 31
287 2111 5 62 2313622129 1833333334 1238769231 31
2111 1823 62 53 2313622129 1833333334 1238769231 31
1823 191 53 2 2313622129 1833333334 1238769231 31
191 1631 2 47 2313622129 1833333334 1238769231 31
1631 383 47 8 2313622129 1833333334 1238769231 31
383 959 8 26 2313622129 1833333334 1238769231 31
959 575 26 14 2313622129 1833333334 1238769231 31
96 2016 0 60 2313622129 1833333334 1238769231 32
2016 2112 60 63 2313622129 1833333334 1238769231 32
2112 1344 63 39 2313622129 1833333334 1238769231 32
1344 1536 39 45 2313622129 1833333334 1238769231 32
1536 320 45 7 2313622129 1833333334 1238769231 32
320 1856 7 55 2313622129 1833333334 1238769231 32
1856 704 55 19 2313622129 1833333334 1238769231 32
704 96 19 0 2313622129 1833333334 1238769231 32
97 2017 0 60 2313622129 1833333334 1238769231 33
2017 2113 60 63 2313622129 1833333334 1238769231 33
2113 1345 63 39 2313622129 1833333334 1238769231 33
1345 1537 39 45 2313622129 1833333334 1238769231 33
1537 321 45 7 2313622129 1833333334 1238769231 33
321 1857 7 55 2313622129 1833333334 1238769231 33
1857 705 55 19 2313622129 1833333334 1238769231 33
705 97 19 0 2313622129 1833333334 1238769231 33
98 2018 0 60 2313622129 1833333334 1238769231 34
2018 2114 60 63 2313622129 1833333334 1238769231 34
2114 1346 63 39 2313622129 1833333334 1238769231 34
1346 1538 39 45 2313622129 1833333334 1238769231 34
1538 322 45 7 2313622129 1833333334 1238769231 34
322 1858 7 55 2313622129 1833333334 1238769231 34
1858 706 55 19 2313622129 1833333334 1238769231 34
706 98 19 0 2313622129 1833333334 1238769231 34
99 2019 0 60 2313622129 1833333334 1238769231 35
2019 2115 60 63 2313622129 1833333334 1238769231 35
2115 1347 63 39 2313622129 1833333334 1238769231 35
1347 1539 39 45 2313622129 1833333334 1238769231 35
1539 323 45 7 2313622129 1833333334 1238769231 35
323 1859 7 55 2313622129 1833333334 1238769231 35
1859 707 55 19 2313622129 1833333334 1238769231 35
707 99 19 0 2313622129 1833333334 1238769231 35
100 2020 0 60 2313622129 1833333334 1238769231 36
2020 2116 60 63 2313622129 1833333334 1238769231 36
2116 1348 63 39 2313622129 1833333334 1238769231 36
1348 1540 39 45 2313622129 1833333334 1238769231 36
1540 324 45 7 2313622129 1833333334 1238769231 36
324 1860 7 55 2313622129 1833333334 1238769231 36
1860 708 55 19 2313622129 1833333334 1238769231 36
708 100 19 0 2313622129 1833333334 1238769231 36
101 2021 0 60 2313622129 1833333334 1238769231 37
2021 2117 60 63 2313622129 1833333334 1238769231 37
2117 1349 63 39 2313622129 1833333334 1238769231 37
1349 1541 39 45 2313622129 1833333334 1238769231 37
1541 325 45 7 2313622129 1833333334 1238769231 37
325 1861 7 55 2313622129 1833333334 1238769231 37
1861 709 55 19 2313622129 1833333334 1238769231 37
709 101 19 0 2313622129 1833333334 1238769231 37
102 2022 0 60 2313622129 1833333334 1238769231 38
2022 2118 60 63 2313622129 1833333334 1238769231 38
2118 1350 63 39 2313622129 1833333334 1238769231 38
1350 1542 39 45 2313622129 1833333334 1238769231 38
1542 326 45 7 2313622129 1833333334 1238769231 38
326 1862 7 55 2313622129 1833333334 1238769231 38
1862 710 55 19 2313622129 1833333334 1238769231 38
710 102 19 0 2313622129 1833333334 1238769231 38
103 2023 0 60 2313622129 1833333334 1238769231 39
2023 2119 60 63 2313622129 1833333334 1238769231 39
2119 1351 63 39 2313622129 1833333334 1238769231 39
1351 1543 39 45 2313622129 1833333334 1238769231 39
1543 327 45 7 2313622129 1833333334 1238769231 39
327 1863 7 55 2313622129 1833333334 1238769231 39
1863 711 55 19 2313622129 1833333334 1238769231 39
711 103 19 0 2313622129 1833333334 1238769231 39
104 2024 0 60 2313622129 1833333334 1238769231 40
2024 2120 60 63 2313622129 1833333334 1238769231 40
2120 1352 63 39 2313622129 1833333334 1238769231 40
1352 1544 39 45 2313622129 1833333334 1238769231 40
1544 328 45 7 2313622129 1833333334 1238769231 40
328 1864 7 55 2313622129 1833333334 1238769231 40
1864 712 55 19 2313622129 1833333334 1238769231 40
712 104 19 0 2313622129 1833333334 1238769231 40
105 2025 0 60 2313622129 1833333334 1238769231 41
2025 2121 60 63 2313622129 1833333334 1238769231 41
2121 1353 63 39 2313622129 1833333334 1238769231 41
1353 1545 39 45 2313622129 1833333334 1238769231 41
1545 329 45 7 2313622129 1833333334 1238769231 41
329 1865 7 55 2313622129 1833333334 1238769231 41
1865 713 55 19 2313622129 1833333334 1238769231 41
713 105 19 0 2313622129 1833333334 1238769231 41
106 2026 0 60 2313622129 1833333334 1238769231 42
2026 2122 60 63 2313622129 1833333334 1238769231 42
2122 1354 63 39 2313622129 1833333334 1238769231 42
1354 1546 39 45 2313622129 1833333334 1238769231 42
1546 330 45 7 2313622129 1833333334 1238769231 42
330 1866 7 55 2313622129 1833333334 1238769231 42
1866 714 55 19 2313622129 1833333334 1238769231 42
714 106 19 0 2313622129 1833333334 1238769231 42
107 2027 0 60 2313622129 1833333334 1238769231 43
2027 2123 60 63 2313622129 1833333334 1238769231 43
2123 1355 63 39 2313622129 1833333334 1238769231 43
1355 1547 39 45 2313622129 1833333334 1238769231 43
1547 331 45 7 2313622129 1833333334 1238769231 43
331 1867 7 55 2313622129 1833333334 1238769231 43
1867 715 55 19 2313622129 1833333334 1238769231 43
715 107 19 0 2313622129 1833333334 1238769231 43
108 2028 0 60 2313622129 1833333334 1238769231 44
2028 2124 60 63 2313622129 1833333334 1238769231 44
2124 1356 63 39 2313622129 1833333334 1238769231 44
1356 1548 39 45 2313622129 1833333334 1238769231 44
1548 332 45 7 2313622129 1833333334 1238769231 44
332 1868 7 55 2313622129 1833333334 1238769231 44
1868 716 55 19 2313622129 1833333334 1238769231 44
716 108 19 0 2313622129 1833333334 1238769231 44
109 2029 0 60 2313622129 1833333334 1238769231 45
2029 2125 60 63 2313622129 1833333334 1238769231 45
2125 1357 63 39 2313622129 1833333334 1238769231 45
1357 1549 39 45 2313622129 1833333334 1238769231 45
1549 333 45 7 2313622129 1833333334 1238769231 45
333 1869 7 55 2313622129 1833333334 1238769231 45
1869 717 55 19 2313622129 1833333334 1238769231 45
717 109 19 0 2313622129 1833333334 1238769231 45
110 2030 0 60 2313622129 1833333334 1238769231 46
2030 2126 60 63 2313622129 1833333334 1238769231 46
2126 1358 63 39 2313622129 1833333334 1238769231 46
1358 1550 39 45 2313622129 1833333334 1238769231 46
1550 334 45 7 2313622129 1833333334 1238769231 46
334 1870 7 55 2313622129 1833333334 1238769231 46
1870 718 55 19 2313622129 1833333334 1238769231 46
718 110 19 0 2313622129 1833333334 1238769231 46
111 2031 0 60 2313622129 1833333334 1238769231 47
2031 2127 60 63 2313622129 1833333334 1238769231 47
2127 1359 63 39 2313622129 1833333334 1238769231 47
1359 1551 39 45 2313622129 1833333334 1238769231 47
1551 335 45 7 2313622129 1833333334 1238769231 47
335 1871 7 55 2313622129 1833333334 1238769231 47
1871 719 55 19 2313622129 1833333334 1238769231 47
719 111 19 0 2313622129 1833333334 1238769231 47
