#src dst src_tor dst_tor start_time flow_size compute_time stage_index
1677 749 49 20 12345029459 1093750000 2692307693 77
749 1677 20 49 12345029459 1093750000 2692307693 77
1678 750 49 20 12345029459 1093750000 2692307693 78
750 1678 20 49 12345029459 1093750000 2692307693 78
1679 751 49 20 12345029459 1093750000 2692307693 79
751 1679 20 49 12345029459 1093750000 2692307693 79
1680 752 49 20 12345029459 1093750000 2692307693 80
752 1680 20 49 12345029459 1093750000 2692307693 80
1681 753 49 20 12345029459 1093750000 2692307693 81
753 1681 20 49 12345029459 1093750000 2692307693 81
1682 754 49 20 12345029459 1093750000 2692307693 82
754 1682 20 49 12345029459 1093750000 2692307693 82
1683 755 49 20 12345029459 1093750000 2692307693 83
755 1683 20 49 12345029459 1093750000 2692307693 83
1684 756 49 20 12345029459 1093750000 2692307693 84
756 1684 20 49 12345029459 1093750000 2692307693 84
1685 757 49 20 12345029459 1093750000 2692307693 85
757 1685 20 49 12345029459 1093750000 2692307693 85
1686 758 49 20 12345029459 1093750000 2692307693 86
758 1686 20 49 12345029459 1093750000 2692307693 86
1687 759 49 20 12345029459 1093750000 2692307693 87
759 1687 20 49 12345029459 1093750000 2692307693 87
1688 760 49 20 12345029459 1093750000 2692307693 88
760 1688 20 49 12345029459 1093750000 2692307693 88
1689 761 49 20 12345029459 1093750000 2692307693 89
761 1689 20 49 12345029459 1093750000 2692307693 89
1690 762 49 20 12345029459 1093750000 2692307693 90
762 1690 20 49 12345029459 1093750000 2692307693 90
1691 763 49 20 12345029459 1093750000 2692307693 91
763 1691 20 49 12345029459 1093750000 2692307693 91
1692 764 49 20 12345029459 1093750000 2692307693 92
764 1692 20 49 12345029459 1093750000 2692307693 92
1693 765 49 20 12345029459 1093750000 2692307693 93
765 1693 20 49 12345029459 1093750000 2692307693 93
1694 766 49 20 12345029459 1093750000 2692307693 94
766 1694 20 49 12345029459 1093750000 2692307693 94
1695 767 49 20 12345029459 1093750000 2692307693 95
767 1695 20 49 12345029459 1093750000 2692307693 95
1280 2080 37 62 12345029459 1093750000 2692307693 96
2080 1280 62 37 12345029459 1093750000 2692307693 96
1281 2081 37 62 12345029459 1093750000 2692307693 97
2081 1281 62 37 12345029459 1093750000 2692307693 97
1282 2082 37 62 12345029459 1093750000 2692307693 98
2082 1282 62 37 12345029459 1093750000 2692307693 98
1283 2083 37 62 12345029459 1093750000 2692307693 99
2083 1283 62 37 12345029459 1093750000 2692307693 99
1284 2084 37 62 12345029459 1093750000 2692307693 100
2084 1284 62 37 12345029459 1093750000 2692307693 100
1285 2085 37 62 12345029459 1093750000 2692307693 101
2085 1285 62 37 12345029459 1093750000 2692307693 101
1286 2086 37 62 12345029459 1093750000 2692307693 102
2086 1286 62 37 12345029459 1093750000 2692307693 102
1287 2087 37 62 12345029459 1093750000 2692307693 103
2087 1287 62 37 12345029459 1093750000 2692307693 103
1288 2088 37 62 12345029459 1093750000 2692307693 104
2088 1288 62 37 12345029459 1093750000 2692307693 104
1289 2089 37 62 12345029459 1093750000 2692307693 105
2089 1289 62 37 12345029459 1093750000 2692307693 105
1290 2090 37 62 12345029459 1093750000 2692307693 106
2090 1290 62 37 12345029459 1093750000 2692307693 106
1291 2091 37 62 12345029459 1093750000 2692307693 107
2091 1291 62 37 12345029459 1093750000 2692307693 107
1292 2092 37 62 12345029459 1093750000 2692307693 108
2092 1292 62 37 12345029459 1093750000 2692307693 108
1293 2093 37 62 12345029459 1093750000 2692307693 109
2093 1293 62 37 12345029459 1093750000 2692307693 109
1294 2094 37 62 12345029459 1093750000 2692307693 110
2094 1294 62 37 12345029459 1093750000 2692307693 110
1295 2095 37 62 12345029459 1093750000 2692307693 111
2095 1295 62 37 12345029459 1093750000 2692307693 111
1296 2096 37 62 12345029459 1093750000 2692307693 112
2096 1296 62 37 12345029459 1093750000 2692307693 112
1297 2097 37 62 12345029459 1093750000 2692307693 113
2097 1297 62 37 12345029459 1093750000 2692307693 113
1298 2098 37 62 12345029459 1093750000 2692307693 114
2098 1298 62 37 12345029459 1093750000 2692307693 114
1299 2099 37 62 12345029459 1093750000 2692307693 115
2099 1299 62 37 12345029459 1093750000 2692307693 115
1300 2100 37 62 12345029459 1093750000 2692307693 116
2100 1300 62 37 12345029459 1093750000 2692307693 116
1301 2101 37 62 12345029459 1093750000 2692307693 117
2101 1301 62 37 12345029459 1093750000 2692307693 117
1302 2102 37 62 12345029459 1093750000 2692307693 118
2102 1302 62 37 12345029459 1093750000 2692307693 118
1303 2103 37 62 12345029459 1093750000 2692307693 119
2103 1303 62 37 12345029459 1093750000 2692307693 119
1304 2104 37 62 12345029459 1093750000 2692307693 120
2104 1304 62 37 12345029459 1093750000 2692307693 120
1305 2105 37 62 12345029459 1093750000 2692307693 121
2105 1305 62 37 12345029459 1093750000 2692307693 121
1306 2106 37 62 12345029459 1093750000 2692307693 122
2106 1306 62 37 12345029459 1093750000 2692307693 122
1307 2107 37 62 12345029459 1093750000 2692307693 123
2107 1307 62 37 12345029459 1093750000 2692307693 123
1308 2108 37 62 12345029459 1093750000 2692307693 124
2108 1308 62 37 12345029459 1093750000 2692307693 124
1309 2109 37 62 12345029459 1093750000 2692307693 125
2109 1309 62 37 12345029459 1093750000 2692307693 125
1310 2110 37 62 12345029459 1093750000 2692307693 126
2110 1310 62 37 12345029459 1093750000 2692307693 126
1311 2111 37 62 12345029459 1093750000 2692307693 127
2111 1311 62 37 12345029459 1093750000 2692307693 127
