#src dst src_tor dst_tor start_time flow_size compute_time stage_index
288 704 6 19 8055309085 1093750000 2692307693 0
704 288 19 6 8055309085 1093750000 2692307693 0
289 705 6 19 8055309085 1093750000 2692307693 1
705 289 19 6 8055309085 1093750000 2692307693 1
290 706 6 19 8055309085 1093750000 2692307693 2
706 290 19 6 8055309085 1093750000 2692307693 2
291 707 6 19 8055309085 1093750000 2692307693 3
707 291 19 6 8055309085 1093750000 2692307693 3
292 708 6 19 8055309085 1093750000 2692307693 4
708 292 19 6 8055309085 1093750000 2692307693 4
293 709 6 19 8055309085 1093750000 2692307693 5
709 293 19 6 8055309085 1093750000 2692307693 5
294 710 6 19 8055309085 1093750000 2692307693 6
710 294 19 6 8055309085 1093750000 2692307693 6
295 711 6 19 8055309085 1093750000 2692307693 7
711 295 19 6 8055309085 1093750000 2692307693 7
296 712 6 19 8055309085 1093750000 2692307693 8
712 296 19 6 8055309085 1093750000 2692307693 8
297 713 6 19 8055309085 1093750000 2692307693 9
713 297 19 6 8055309085 1093750000 2692307693 9
298 714 6 19 8055309085 1093750000 2692307693 10
714 298 19 6 8055309085 1093750000 2692307693 10
299 715 6 19 8055309085 1093750000 2692307693 11
715 299 19 6 8055309085 1093750000 2692307693 11
300 716 6 19 8055309085 1093750000 2692307693 12
716 300 19 6 8055309085 1093750000 2692307693 12
301 717 6 19 8055309085 1093750000 2692307693 13
717 301 19 6 8055309085 1093750000 2692307693 13
302 718 6 19 8055309085 1093750000 2692307693 14
718 302 19 6 8055309085 1093750000 2692307693 14
303 719 6 19 8055309085 1093750000 2692307693 15
719 303 19 6 8055309085 1093750000 2692307693 15
304 720 6 19 8055309085 1093750000 2692307693 16
720 304 19 6 8055309085 1093750000 2692307693 16
305 721 6 19 8055309085 1093750000 2692307693 17
721 305 19 6 8055309085 1093750000 2692307693 17
306 722 6 19 8055309085 1093750000 2692307693 18
722 306 19 6 8055309085 1093750000 2692307693 18
307 723 6 19 8055309085 1093750000 2692307693 19
723 307 19 6 8055309085 1093750000 2692307693 19
308 724 6 19 8055309085 1093750000 2692307693 20
724 308 19 6 8055309085 1093750000 2692307693 20
309 725 6 19 8055309085 1093750000 2692307693 21
725 309 19 6 8055309085 1093750000 2692307693 21
310 726 6 19 8055309085 1093750000 2692307693 22
726 310 19 6 8055309085 1093750000 2692307693 22
311 727 6 19 8055309085 1093750000 2692307693 23
727 311 19 6 8055309085 1093750000 2692307693 23
312 728 6 19 8055309085 1093750000 2692307693 24
728 312 19 6 8055309085 1093750000 2692307693 24
313 729 6 19 8055309085 1093750000 2692307693 25
729 313 19 6 8055309085 1093750000 2692307693 25
314 730 6 19 8055309085 1093750000 2692307693 26
730 314 19 6 8055309085 1093750000 2692307693 26
315 731 6 19 8055309085 1093750000 2692307693 27
731 315 19 6 8055309085 1093750000 2692307693 27
316 732 6 19 8055309085 1093750000 2692307693 28
732 316 19 6 8055309085 1093750000 2692307693 28
317 733 6 19 8055309085 1093750000 2692307693 29
733 317 19 6 8055309085 1093750000 2692307693 29
318 734 6 19 8055309085 1093750000 2692307693 30
734 318 19 6 8055309085 1093750000 2692307693 30
319 735 6 19 8055309085 1093750000 2692307693 31
735 319 19 6 8055309085 1093750000 2692307693 31
352 128 8 1 8055309085 1093750000 2692307693 32
128 352 1 8 8055309085 1093750000 2692307693 32
353 129 8 1 8055309085 1093750000 2692307693 33
129 353 1 8 8055309085 1093750000 2692307693 33
354 130 8 1 8055309085 1093750000 2692307693 34
130 354 1 8 8055309085 1093750000 2692307693 34
355 131 8 1 8055309085 1093750000 2692307693 35
131 355 1 8 8055309085 1093750000 2692307693 35
356 132 8 1 8055309085 1093750000 2692307693 36
132 356 1 8 8055309085 1093750000 2692307693 36
357 133 8 1 8055309085 1093750000 2692307693 37
133 357 1 8 8055309085 1093750000 2692307693 37
358 134 8 1 8055309085 1093750000 2692307693 38
