#src dst src_tor dst_tor start_time flow_size compute_time stage_index
435 1635 10 48 6502002228 1367187500 1009615385 35
1636 1268 48 36 6502002228 1367187500 1009615385 36
1268 484 36 12 6502002228 1367187500 1009615385 36
484 660 12 17 6502002228 1367187500 1009615385 36
660 116 17 0 6502002228 1367187500 1009615385 36
116 868 0 24 6502002228 1367187500 1009615385 36
868 2132 24 63 6502002228 1367187500 1009615385 36
2132 436 63 10 6502002228 1367187500 1009615385 36
436 1636 10 48 6502002228 1367187500 1009615385 36
1637 1269 48 36 6502002228 1367187500 1009615385 37
1269 485 36 12 6502002228 1367187500 1009615385 37
485 661 12 17 6502002228 1367187500 1009615385 37
661 117 17 0 6502002228 1367187500 1009615385 37
117 869 0 24 6502002228 1367187500 1009615385 37
869 2133 24 63 6502002228 1367187500 1009615385 37
2133 437 63 10 6502002228 1367187500 1009615385 37
437 1637 10 48 6502002228 1367187500 1009615385 37
1638 1270 48 36 6502002228 1367187500 1009615385 38
1270 486 36 12 6502002228 1367187500 1009615385 38
486 662 12 17 6502002228 1367187500 1009615385 38
662 118 17 0 6502002228 1367187500 1009615385 38
118 870 0 24 6502002228 1367187500 1009615385 38
870 2134 24 63 6502002228 1367187500 1009615385 38
2134 438 63 10 6502002228 1367187500 1009615385 38
438 1638 10 48 6502002228 1367187500 1009615385 38
1639 1271 48 36 6502002228 1367187500 1009615385 39
1271 487 36 12 6502002228 1367187500 1009615385 39
487 663 12 17 6502002228 1367187500 1009615385 39
663 119 17 0 6502002228 1367187500 1009615385 39
119 871 0 24 6502002228 1367187500 1009615385 39
871 2135 24 63 6502002228 1367187500 1009615385 39
2135 439 63 10 6502002228 1367187500 1009615385 39
439 1639 10 48 6502002228 1367187500 1009615385 39
1640 1272 48 36 6502002228 1367187500 1009615385 40
1272 488 36 12 6502002228 1367187500 1009615385 40
488 664 12 17 6502002228 1367187500 1009615385 40
664 120 17 0 6502002228 1367187500 1009615385 40
120 872 0 24 6502002228 1367187500 1009615385 40
872 2136 24 63 6502002228 1367187500 1009615385 40
2136 440 63 10 6502002228 1367187500 1009615385 40
440 1640 10 48 6502002228 1367187500 1009615385 40
1641 1273 48 36 6502002228 1367187500 1009615385 41
1273 489 36 12 6502002228 1367187500 1009615385 41
489 665 12 17 6502002228 1367187500 1009615385 41
665 121 17 0 6502002228 1367187500 1009615385 41
121 873 0 24 6502002228 1367187500 1009615385 41
873 2137 24 63 6502002228 1367187500 1009615385 41
2137 441 63 10 6502002228 1367187500 1009615385 41
441 1641 10 48 6502002228 1367187500 1009615385 41
1642 1274 48 36 6502002228 1367187500 1009615385 42
1274 490 36 12 6502002228 1367187500 1009615385 42
490 666 12 17 6502002228 1367187500 1009615385 42
666 122 17 0 6502002228 1367187500 1009615385 42
122 874 0 24 6502002228 1367187500 1009615385 42
874 2138 24 63 6502002228 1367187500 1009615385 42
2138 442 63 10 6502002228 1367187500 1009615385 42
442 1642 10 48 6502002228 1367187500 1009615385 42
1643 1275 48 36 6502002228 1367187500 1009615385 43
1275 491 36 12 6502002228 1367187500 1009615385 43
491 667 12 17 6502002228 1367187500 1009615385 43
667 123 17 0 6502002228 1367187500 1009615385 43
123 875 0 24 6502002228 1367187500 1009615385 43
875 2139 24 63 6502002228 1367187500 1009615385 43
2139 443 63 10 6502002228 1367187500 1009615385 43
443 1643 10 48 6502002228 1367187500 1009615385 43
1644 1276 48 36 6502002228 1367187500 1009615385 44
1276 492 36 12 6502002228 1367187500 1009615385 44
492 668 12 17 6502002228 1367187500 1009615385 44
668 124 17 0 6502002228 1367187500 1009615385 44
124 876 0 24 6502002228 1367187500 1009615385 44
876 2140 24 63 6502002228 1367187500 1009615385 44
2140 444 63 10 6502002228 1367187500 1009615385 44
444 1644 10 48 6502002228 1367187500 1009615385 44
1645 1277 48 36 6502002228 1367187500 1009615385 45
1277 493 36 12 6502002228 1367187500 1009615385 45
493 669 12 17 6502002228 1367187500 1009615385 45
669 125 17 0 6502002228 1367187500 1009615385 45
