#src dst src_tor dst_tor start_time flow_size compute_time stage_index
1525 229 44 4 10330285946 2734375000 1009615385 37
229 805 4 22 10330285946 2734375000 1009615385 37
806 1030 22 29 10330285946 2734375000 1009615385 38
1030 1526 29 44 10330285946 2734375000 1009615385 38
1526 230 44 4 10330285946 2734375000 1009615385 38
230 806 4 22 10330285946 2734375000 1009615385 38
807 1031 22 29 10330285946 2734375000 1009615385 39
1031 1527 29 44 10330285946 2734375000 1009615385 39
1527 231 44 4 10330285946 2734375000 1009615385 39
231 807 4 22 10330285946 2734375000 1009615385 39
808 1032 22 29 10330285946 2734375000 1009615385 40
1032 1528 29 44 10330285946 2734375000 1009615385 40
1528 232 44 4 10330285946 2734375000 1009615385 40
232 808 4 22 10330285946 2734375000 1009615385 40
809 1033 22 29 10330285946 2734375000 1009615385 41
1033 1529 29 44 10330285946 2734375000 1009615385 41
1529 233 44 4 10330285946 2734375000 1009615385 41
233 809 4 22 10330285946 2734375000 1009615385 41
810 1034 22 29 10330285946 2734375000 1009615385 42
1034 1530 29 44 10330285946 2734375000 1009615385 42
1530 234 44 4 10330285946 2734375000 1009615385 42
234 810 4 22 10330285946 2734375000 1009615385 42
811 1035 22 29 10330285946 2734375000 1009615385 43
1035 1531 29 44 10330285946 2734375000 1009615385 43
1531 235 44 4 10330285946 2734375000 1009615385 43
235 811 4 22 10330285946 2734375000 1009615385 43
812 1036 22 29 10330285946 2734375000 1009615385 44
1036 1532 29 44 10330285946 2734375000 1009615385 44
1532 236 44 4 10330285946 2734375000 1009615385 44
236 812 4 22 10330285946 2734375000 1009615385 44
813 1037 22 29 10330285946 2734375000 1009615385 45
1037 1533 29 44 10330285946 2734375000 1009615385 45
1533 237 44 4 10330285946 2734375000 1009615385 45
237 813 4 22 10330285946 2734375000 1009615385 45
814 1038 22 29 10330285946 2734375000 1009615385 46
1038 1534 29 44 10330285946 2734375000 1009615385 46
1534 238 44 4 10330285946 2734375000 1009615385 46
238 814 4 22 10330285946 2734375000 1009615385 46
815 1039 22 29 10330285946 2734375000 1009615385 47
1039 1535 29 44 10330285946 2734375000 1009615385 47
1535 239 44 4 10330285946 2734375000 1009615385 47
239 815 4 22 10330285946 2734375000 1009615385 47
816 1040 22 29 10330285946 2734375000 1009615385 48
1040 992 29 28 10330285946 2734375000 1009615385 48
992 240 28 4 10330285946 2734375000 1009615385 48
240 816 4 22 10330285946 2734375000 1009615385 48
817 1041 22 29 10330285946 2734375000 1009615385 49
1041 993 29 28 10330285946 2734375000 1009615385 49
993 241 28 4 10330285946 2734375000 1009615385 49
241 817 4 22 10330285946 2734375000 1009615385 49
818 1042 22 29 10330285946 2734375000 1009615385 50
1042 994 29 28 10330285946 2734375000 1009615385 50
994 242 28 4 10330285946 2734375000 1009615385 50
242 818 4 22 10330285946 2734375000 1009615385 50
819 1043 22 29 10330285946 2734375000 1009615385 51
1043 995 29 28 10330285946 2734375000 1009615385 51
995 243 28 4 10330285946 2734375000 1009615385 51
243 819 4 22 10330285946 2734375000 1009615385 51
820 1044 22 29 10330285946 2734375000 1009615385 52
1044 996 29 28 10330285946 2734375000 1009615385 52
996 244 28 4 10330285946 2734375000 1009615385 52
244 820 4 22 10330285946 2734375000 1009615385 52
821 1045 22 29 10330285946 2734375000 1009615385 53
1045 997 29 28 10330285946 2734375000 1009615385 53
997 245 28 4 10330285946 2734375000 1009615385 53
245 821 4 22 10330285946 2734375000 1009615385 53
822 1046 22 29 10330285946 2734375000 1009615385 54
1046 998 29 28 10330285946 2734375000 1009615385 54
998 246 28 4 10330285946 2734375000 1009615385 54
246 822 4 22 10330285946 2734375000 1009615385 54
823 1047 22 29 10330285946 2734375000 1009615385 55
1047 999 29 28 10330285946 2734375000 1009615385 55
999 247 28 4 10330285946 2734375000 1009615385 55
247 823 4 22 10330285946 2734375000 1009615385 55
824 1048 22 29 10330285946 2734375000 1009615385 56
1048 1000 29 28 10330285946 2734375000 1009615385 56
1000 248 28 4 10330285946 2734375000 1009615385 56
248 824 4 22 10330285946 2734375000 1009615385 56
825 1049 22 29 10330285946 2734375000 1009615385 57
1049 1001 29 28 10330285946 2734375000 1009615385 57
1001 249 28 4 10330285946 2734375000 1009615385 57
249 825 4 22 10330285946 2734375000 1009615385 57
826 1050 22 29 10330285946 2734375000 1009615385 58
1050 1002 29 28 10330285946 2734375000 1009615385 58
1002 250 28 4 10330285946 2734375000 1009615385 58
250 826 4 22 10330285946 2734375000 1009615385 58
827 1051 22 29 10330285946 2734375000 1009615385 59
1051 1003 29 28 10330285946 2734375000 1009615385 59
1003 251 28 4 10330285946 2734375000 1009615385 59
251 827 4 22 10330285946 2734375000 1009615385 59
828 1052 22 29 10330285946 2734375000 1009615385 60
1052 1004 29 28 10330285946 2734375000 1009615385 60
1004 252 28 4 10330285946 2734375000 1009615385 60
252 828 4 22 10330285946 2734375000 1009615385 60
829 1053 22 29 10330285946 2734375000 1009615385 61
1053 1005 29 28 10330285946 2734375000 1009615385 61
1005 253 28 4 10330285946 2734375000 1009615385 61
253 829 4 22 10330285946 2734375000 1009615385 61
830 1054 22 29 10330285946 2734375000 1009615385 62
1054 1006 29 28 10330285946 2734375000 1009615385 62
1006 254 28 4 10330285946 2734375000 1009615385 62
254 830 4 22 10330285946 2734375000 1009615385 62
831 1055 22 29 10330285946 2734375000 1009615385 63
1055 1007 29 28 10330285946 2734375000 1009615385 63
1007 255 28 4 10330285946 2734375000 1009615385 63
255 831 4 22 10330285946 2734375000 1009615385 63
