#src dst src_tor dst_tor start_time flow_size compute_time stage_index
2090 1802 62 53 10978710563 3666666667 1238769231 10
1802 554 53 14 10978710563 3666666667 1238769231 10
555 267 14 5 10978710563 3666666667 1238769231 11
267 2091 5 62 10978710563 3666666667 1238769231 11
2091 1803 62 53 10978710563 3666666667 1238769231 11
1803 555 53 14 10978710563 3666666667 1238769231 11
556 268 14 5 10978710563 3666666667 1238769231 12
268 2092 5 62 10978710563 3666666667 1238769231 12
2092 1804 62 53 10978710563 3666666667 1238769231 12
1804 556 53 14 10978710563 3666666667 1238769231 12
557 269 14 5 10978710563 3666666667 1238769231 13
269 2093 5 62 10978710563 3666666667 1238769231 13
2093 1805 62 53 10978710563 3666666667 1238769231 13
1805 557 53 14 10978710563 3666666667 1238769231 13
558 270 14 5 10978710563 3666666667 1238769231 14
270 2094 5 62 10978710563 3666666667 1238769231 14
2094 1806 62 53 10978710563 3666666667 1238769231 14
1806 558 53 14 10978710563 3666666667 1238769231 14
559 271 14 5 10978710563 3666666667 1238769231 15
271 2095 5 62 10978710563 3666666667 1238769231 15
2095 1807 62 53 10978710563 3666666667 1238769231 15
1807 559 53 14 10978710563 3666666667 1238769231 15
560 272 14 5 10978710563 3666666667 1238769231 16
272 2096 5 62 10978710563 3666666667 1238769231 16
2096 1808 62 53 10978710563 3666666667 1238769231 16
1808 560 53 14 10978710563 3666666667 1238769231 16
561 273 14 5 10978710563 3666666667 1238769231 17
273 2097 5 62 10978710563 3666666667 1238769231 17
2097 1809 62 53 10978710563 3666666667 1238769231 17
1809 561 53 14 10978710563 3666666667 1238769231 17
562 274 14 5 10978710563 3666666667 1238769231 18
274 2098 5 62 10978710563 3666666667 1238769231 18
2098 1810 62 53 10978710563 3666666667 1238769231 18
1810 562 53 14 10978710563 3666666667 1238769231 18
563 275 14 5 10978710563 3666666667 1238769231 19
275 2099 5 62 10978710563 3666666667 1238769231 19
2099 1811 62 53 10978710563 3666666667 1238769231 19
1811 563 53 14 10978710563 3666666667 1238769231 19
564 276 14 5 10978710563 3666666667 1238769231 20
276 2100 5 62 10978710563 3666666667 1238769231 20
2100 1812 62 53 10978710563 3666666667 1238769231 20
1812 564 53 14 10978710563 3666666667 1238769231 20
