#src dst src_tor dst_tor start_time flow_size compute_time stage_index
1625 537 47 13 6502002228 2734375000 1009615385 57
537 1561 13 45 6502002228 2734375000 1009615385 57
1562 410 45 9 6502002228 2734375000 1009615385 58
410 1626 9 47 6502002228 2734375000 1009615385 58
1626 538 47 13 6502002228 2734375000 1009615385 58
538 1562 13 45 6502002228 2734375000 1009615385 58
1563 411 45 9 6502002228 2734375000 1009615385 59
411 1627 9 47 6502002228 2734375000 1009615385 59
1627 539 47 13 6502002228 2734375000 1009615385 59
539 1563 13 45 6502002228 2734375000 1009615385 59
1564 412 45 9 6502002228 2734375000 1009615385 60
412 1628 9 47 6502002228 2734375000 1009615385 60
1628 540 47 13 6502002228 2734375000 1009615385 60
540 1564 13 45 6502002228 2734375000 1009615385 60
1565 413 45 9 6502002228 2734375000 1009615385 61
413 1629 9 47 6502002228 2734375000 1009615385 61
1629 541 47 13 6502002228 2734375000 1009615385 61
541 1565 13 45 6502002228 2734375000 1009615385 61
1566 414 45 9 6502002228 2734375000 1009615385 62
414 1630 9 47 6502002228 2734375000 1009615385 62
1630 542 47 13 6502002228 2734375000 1009615385 62
542 1566 13 45 6502002228 2734375000 1009615385 62
1567 415 45 9 6502002228 2734375000 1009615385 63
415 1631 9 47 6502002228 2734375000 1009615385 63
1631 543 47 13 6502002228 2734375000 1009615385 63
543 1567 13 45 6502002228 2734375000 1009615385 63
